index,Dates,DOY,Interval,UTC-3,H,D,Z,Data_source,DatesUTC0,New_DOY
244,1964-01-11,11,4-5h,1,28423.0,-15.988333333333332,8202.0,TTB_staff_DTA_files,1964-01-11,11
245,1964-01-11,11,5-6h,2,28428.0,-15.986666666666668,8201.0,TTB_staff_DTA_files,1964-01-11,11
246,1964-01-11,11,6-7h,3,28431.0,-15.986666666666668,8198.0,TTB_staff_DTA_files,1964-01-11,11
247,1964-01-11,11,7-8h,4,28436.0,-15.98,8198.0,TTB_staff_DTA_files,1964-01-11,11
248,1964-01-11,11,8-9h,5,28441.0,-15.96,8196.0,TTB_staff_DTA_files,1964-01-11,11
249,1964-01-11,11,9-10h,6,28448.0,-15.948333333333332,8198.0,TTB_staff_DTA_files,1964-01-11,11
250,1964-01-11,11,10-11h,7,28452.0,-15.946666666666664,8198.0,TTB_staff_DTA_files,1964-01-11,11
251,1964-01-11,11,11-12h,8,28447.0,-15.943333333333332,8193.0,TTB_staff_DTA_files,1964-01-11,11
252,1964-01-11,11,12-13h,9,28447.0,-15.978333333333332,8184.0,TTB_staff_DTA_files,1964-01-11,11
253,1964-01-11,11,13-14h,10,28446.0,-16.021666666666665,8186.0,TTB_staff_DTA_files,1964-01-11,11
254,1964-01-11,11,14-15h,11,28437.0,-16.023333333333333,8197.0,TTB_staff_DTA_files,1964-01-11,11
255,1964-01-11,11,15-16h,12,28429.0,-15.993333333333334,8200.0,TTB_staff_DTA_files,1964-01-11,11
256,1964-01-11,11,16-17h,13,28427.0,-15.978333333333332,8198.0,TTB_staff_DTA_files,1964-01-11,11
257,1964-01-11,11,17-18h,14,28421.0,-15.98,8200.0,TTB_staff_DTA_files,1964-01-11,11
258,1964-01-11,11,18-19h,15,28423.0,-15.978333333333332,8200.0,TTB_staff_DTA_files,1964-01-11,11
259,1964-01-11,11,19-20h,16,28423.0,-15.965,8200.0,TTB_staff_DTA_files,1964-01-11,11
260,1964-01-11,11,20-21h,17,28421.0,-15.966666666666669,8201.0,TTB_staff_DTA_files,1964-01-11,11
261,1964-01-11,11,21-22h,18,28420.0,-15.97,8203.0,TTB_staff_DTA_files,1964-01-11,11
262,1964-01-11,11,22-23h,19,28417.0,-15.973333333333333,8203.0,TTB_staff_DTA_files,1964-01-11,11
263,1964-01-11,11,23-24h,20,28418.0,-15.973333333333333,8201.0,TTB_staff_DTA_files,1964-01-11,11
264,1964-01-12,12,0-1h,21,28422.0,-15.978333333333332,8201.0,TTB_staff_DTA_files,1964-01-11,11
265,1964-01-12,12,1-2h,22,28422.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-11,11
266,1964-01-12,12,2-3h,23,28425.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-11,11
267,1964-01-12,12,3-4h,0,28425.0,-15.98,8202.0,TTB_staff_DTA_files,1964-01-12,12
268,1964-01-12,12,4-5h,1,28427.0,-15.981666666666666,8202.0,TTB_staff_DTA_files,1964-01-12,12
269,1964-01-12,12,5-6h,2,28429.0,-15.981666666666666,8201.0,TTB_staff_DTA_files,1964-01-12,12
270,1964-01-12,12,6-7h,3,28433.0,-15.985,8201.0,TTB_staff_DTA_files,1964-01-12,12
271,1964-01-12,12,7-8h,4,28439.0,-15.98,8202.0,TTB_staff_DTA_files,1964-01-12,12
272,1964-01-12,12,8-9h,5,28445.0,-15.943333333333332,8200.0,TTB_staff_DTA_files,1964-01-12,12
273,1964-01-12,12,9-10h,6,28444.0,-15.908333333333331,8196.0,TTB_staff_DTA_files,1964-01-12,12
274,1964-01-12,12,10-11h,7,28440.0,-15.893333333333334,8190.0,TTB_staff_DTA_files,1964-01-12,12
275,1964-01-12,12,11-12h,8,28437.0,-15.891666666666667,8179.0,TTB_staff_DTA_files,1964-01-12,12
276,1964-01-12,12,12-13h,9,28432.0,-15.95,8158.0,TTB_staff_DTA_files,1964-01-12,12
277,1964-01-12,12,13-14h,10,28425.0,-16.011666666666667,8172.0,TTB_staff_DTA_files,1964-01-12,12
278,1964-01-12,12,14-15h,11,28416.0,-16.003333333333334,8188.0,TTB_staff_DTA_files,1964-01-12,12
279,1964-01-12,12,15-16h,12,28414.0,-15.985,8192.0,TTB_staff_DTA_files,1964-01-12,12
280,1964-01-12,12,16-17h,13,28418.0,-15.981666666666666,8190.0,TTB_staff_DTA_files,1964-01-12,12
281,1964-01-12,12,17-18h,14,28418.0,-15.986666666666668,8191.0,TTB_staff_DTA_files,1964-01-12,12
282,1964-01-12,12,18-19h,15,28421.0,-15.985,8194.0,TTB_staff_DTA_files,1964-01-12,12
283,1964-01-12,12,19-20h,16,28424.0,-15.978333333333332,8197.0,TTB_staff_DTA_files,1964-01-12,12
284,1964-01-12,12,20-21h,17,28423.0,-15.97,8197.0,TTB_staff_DTA_files,1964-01-12,12
285,1964-01-12,12,21-22h,18,28421.0,-15.978333333333332,8198.0,TTB_staff_DTA_files,1964-01-12,12
286,1964-01-12,12,22-23h,19,28421.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-12,12
287,1964-01-12,12,23-24h,20,28420.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-12,12
288,1964-01-13,13,0-1h,21,28423.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-12,12
289,1964-01-13,13,1-2h,22,28423.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-12,12
290,1964-01-13,13,2-3h,23,28424.0,-15.981666666666666,8201.0,TTB_staff_DTA_files,1964-01-12,12
291,1964-01-13,13,3-4h,0,28427.0,-15.983333333333333,8201.0,TTB_staff_DTA_files,1964-01-13,13
292,1964-01-13,13,4-5h,1,28429.0,-15.985,8201.0,TTB_staff_DTA_files,1964-01-13,13
293,1964-01-13,13,5-6h,2,28431.0,-15.986666666666668,8201.0,TTB_staff_DTA_files,1964-01-13,13
294,1964-01-13,13,6-7h,3,28437.0,-15.995,8195.0,TTB_staff_DTA_files,1964-01-13,13
295,1964-01-13,13,7-8h,4,28449.0,-15.998333333333331,8191.0,TTB_staff_DTA_files,1964-01-13,13
296,1964-01-13,13,8-9h,5,28458.0,-15.988333333333332,8187.0,TTB_staff_DTA_files,1964-01-13,13
297,1964-01-13,13,9-10h,6,28462.0,-15.98,8179.0,TTB_staff_DTA_files,1964-01-13,13
298,1964-01-13,13,10-11h,7,28462.0,-15.975,8180.0,TTB_staff_DTA_files,1964-01-13,13
299,1964-01-13,13,11-12h,8,28451.0,-15.961666666666668,8190.0,TTB_staff_DTA_files,1964-01-13,13
300,1964-01-13,13,12-13h,9,28441.0,-15.965,8198.0,TTB_staff_DTA_files,1964-01-13,13
301,1964-01-13,13,13-14h,10,28435.0,-15.993333333333334,8201.0,TTB_staff_DTA_files,1964-01-13,13
302,1964-01-13,13,14-15h,11,28434.0,-16.003333333333334,8204.0,TTB_staff_DTA_files,1964-01-13,13
303,1964-01-13,13,15-16h,12,28433.0,-15.98,8209.0,TTB_staff_DTA_files,1964-01-13,13
304,1964-01-13,13,16-17h,13,28433.0,-15.955,8202.0,TTB_staff_DTA_files,1964-01-13,13
305,1964-01-13,13,17-18h,14,28435.0,-15.965,8197.0,TTB_staff_DTA_files,1964-01-13,13
306,1964-01-13,13,18-19h,15,28430.0,-15.975,8197.0,TTB_staff_DTA_files,1964-01-13,13
307,1964-01-13,13,19-20h,16,28428.0,-15.973333333333333,8200.0,TTB_staff_DTA_files,1964-01-13,13
308,1964-01-13,13,20-21h,17,28427.0,-15.973333333333333,8201.0,TTB_staff_DTA_files,1964-01-13,13
309,1964-01-13,13,21-22h,18,28428.0,-15.971666666666666,8201.0,TTB_staff_DTA_files,1964-01-13,13
310,1964-01-13,13,22-23h,19,28427.0,-15.975,8201.0,TTB_staff_DTA_files,1964-01-13,13
311,1964-01-13,13,23-24h,20,28427.0,-15.978333333333332,8201.0,TTB_staff_DTA_files,1964-01-13,13
312,1964-01-14,14,0-1h,21,28426.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-13,13
313,1964-01-14,14,1-2h,22,28426.0,-15.978333333333332,8201.0,TTB_staff_DTA_files,1964-01-13,13
314,1964-01-14,14,2-3h,23,28427.0,-15.98,8201.0,TTB_staff_DTA_files,1964-01-13,13
315,1964-01-14,14,3-4h,0,28430.0,-15.983333333333333,8201.0,TTB_staff_DTA_files,1964-01-14,14
316,1964-01-14,14,4-5h,1,28431.0,-15.981666666666666,8202.0,TTB_staff_DTA_files,1964-01-14,14
317,1964-01-14,14,5-6h,2,28433.0,-15.98,8202.0,TTB_staff_DTA_files,1964-01-14,14
318,1964-01-14,14,6-7h,3,28435.0,-15.981666666666666,8198.0,TTB_staff_DTA_files,1964-01-14,14
319,1964-01-14,14,7-8h,4,28444.0,-15.98,8198.0,TTB_staff_DTA_files,1964-01-14,14
320,1964-01-14,14,8-9h,5,28455.0,-15.953333333333337,8194.0,TTB_staff_DTA_files,1964-01-14,14
321,1964-01-14,14,9-10h,6,28465.0,-15.931666666666668,8182.0,TTB_staff_DTA_files,1964-01-14,14
322,1964-01-14,14,10-11h,7,28473.0,-15.928333333333336,8169.0,TTB_staff_DTA_files,1964-01-14,14
323,1964-01-14,14,11-12h,8,28473.0,-15.96,8167.0,TTB_staff_DTA_files,1964-01-14,14
324,1964-01-14,14,12-13h,9,28462.0,-15.983333333333333,8179.0,TTB_staff_DTA_files,1964-01-14,14
325,1964-01-14,14,13-14h,10,28453.0,-16.005,8188.0,TTB_staff_DTA_files,1964-01-14,14
326,1964-01-14,14,14-15h,11,28445.0,-16.013333333333332,8195.0,TTB_staff_DTA_files,1964-01-14,14
327,1964-01-14,14,15-16h,12,28439.0,-16.00166666666667,8201.0,TTB_staff_DTA_files,1964-01-14,14
328,1964-01-14,14,16-17h,13,28435.0,-15.985,8198.0,TTB_staff_DTA_files,1964-01-14,14
329,1964-01-14,14,17-18h,14,28434.0,-15.978333333333332,8197.0,TTB_staff_DTA_files,1964-01-14,14
330,1964-01-14,14,18-19h,15,28434.0,-15.975,8197.0,TTB_staff_DTA_files,1964-01-14,14
331,1964-01-14,14,19-20h,16,28433.0,-15.973333333333333,8198.0,TTB_staff_DTA_files,1964-01-14,14
332,1964-01-14,14,20-21h,17,28433.0,-15.971666666666666,8197.0,TTB_staff_DTA_files,1964-01-14,14
333,1964-01-14,14,21-22h,18,28433.0,-15.971666666666666,8198.0,TTB_staff_DTA_files,1964-01-14,14
334,1964-01-14,14,22-23h,19,28432.0,-15.973333333333333,8197.0,TTB_staff_DTA_files,1964-01-14,14
335,1964-01-14,14,23-24h,20,28431.0,-15.975,8198.0,TTB_staff_DTA_files,1964-01-14,14
336,1964-01-15,15,0-1h,21,28430.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-14,14
337,1964-01-15,15,1-2h,22,28432.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-14,14
338,1964-01-15,15,2-3h,23,28433.0,-15.98,8199.0,TTB_staff_DTA_files,1964-01-14,14
339,1964-01-15,15,3-4h,0,28435.0,-15.981666666666666,8199.0,TTB_staff_DTA_files,1964-01-15,15
340,1964-01-15,15,4-5h,1,28436.0,-15.981666666666666,8200.0,TTB_staff_DTA_files,1964-01-15,15
341,1964-01-15,15,5-6h,2,28438.0,-15.98,8200.0,TTB_staff_DTA_files,1964-01-15,15
342,1964-01-15,15,6-7h,3,28446.0,-15.995,8195.0,TTB_staff_DTA_files,1964-01-15,15
343,1964-01-15,15,7-8h,4,28462.0,-16.00166666666667,8195.0,TTB_staff_DTA_files,1964-01-15,15
344,1964-01-15,15,8-9h,5,28473.0,-15.98,8195.0,TTB_staff_DTA_files,1964-01-15,15
345,1964-01-15,15,9-10h,6,28484.0,-15.96,8190.0,TTB_staff_DTA_files,1964-01-15,15
346,1964-01-15,15,10-11h,7,28484.0,-15.961666666666668,8187.0,TTB_staff_DTA_files,1964-01-15,15
347,1964-01-15,15,11-12h,8,28483.0,-15.986666666666668,8180.0,TTB_staff_DTA_files,1964-01-15,15
348,1964-01-15,15,12-13h,9,28476.0,-16.013333333333332,8189.0,TTB_staff_DTA_files,1964-01-15,15
349,1964-01-15,15,13-14h,10,28461.0,-16.028333333333332,8199.0,TTB_staff_DTA_files,1964-01-15,15
350,1964-01-15,15,14-15h,11,28446.0,-16.013333333333332,8206.0,TTB_staff_DTA_files,1964-01-15,15
351,1964-01-15,15,15-16h,12,28438.0,-15.995,8207.0,TTB_staff_DTA_files,1964-01-15,15
352,1964-01-15,15,16-17h,13,28438.0,-15.97,8203.0,TTB_staff_DTA_files,1964-01-15,15
353,1964-01-15,15,17-18h,14,28442.0,-15.96,8198.0,TTB_staff_DTA_files,1964-01-15,15
354,1964-01-15,15,18-19h,15,28442.0,-15.96,8198.0,TTB_staff_DTA_files,1964-01-15,15
355,1964-01-15,15,19-20h,16,28442.0,-15.956666666666669,8198.0,TTB_staff_DTA_files,1964-01-15,15
356,1964-01-15,15,20-21h,17,28440.0,-15.948333333333332,8198.0,TTB_staff_DTA_files,1964-01-15,15
357,1964-01-15,15,21-22h,18,28443.0,-15.948333333333332,8198.0,TTB_staff_DTA_files,1964-01-15,15
358,1964-01-15,15,22-23h,19,28451.0,-15.946666666666664,8195.0,TTB_staff_DTA_files,1964-01-15,15
359,1964-01-15,15,23-24h,20,28443.0,-15.953333333333337,8198.0,TTB_staff_DTA_files,1964-01-15,15
360,1964-01-16,16,0-1h,21,28447.0,-15.96,8196.0,TTB_staff_DTA_files,1964-01-15,15
361,1964-01-16,16,1-2h,22,28451.0,-15.971666666666666,8195.0,TTB_staff_DTA_files,1964-01-15,15
362,1964-01-16,16,2-3h,23,28451.0,-15.993333333333334,8198.0,TTB_staff_DTA_files,1964-01-15,15
363,1964-01-16,16,3-4h,0,28436.0,-15.993333333333334,8202.0,TTB_staff_DTA_files,1964-01-16,16
364,1964-01-16,16,4-5h,1,28432.0,-15.981666666666666,8202.0,TTB_staff_DTA_files,1964-01-16,16
365,1964-01-16,16,5-6h,2,28438.0,-15.991666666666667,8202.0,TTB_staff_DTA_files,1964-01-16,16
366,1964-01-16,16,6-7h,3,28440.0,-16.00166666666667,8202.0,TTB_staff_DTA_files,1964-01-16,16
367,1964-01-16,16,7-8h,4,28454.0,-16.00166666666667,8202.0,TTB_staff_DTA_files,1964-01-16,16
368,1964-01-16,16,8-9h,5,28449.0,-15.995,8206.0,TTB_staff_DTA_files,1964-01-16,16
369,1964-01-16,16,9-10h,6,28440.0,-15.963333333333331,8206.0,TTB_staff_DTA_files,1964-01-16,16
370,1964-01-16,16,10-11h,7,28440.0,-15.943333333333332,8191.0,TTB_staff_DTA_files,1964-01-16,16
371,1964-01-16,16,11-12h,8,28447.0,-15.926666666666668,8173.0,TTB_staff_DTA_files,1964-01-16,16
372,1964-01-16,16,12-13h,9,28424.0,-15.951666666666666,8176.0,TTB_staff_DTA_files,1964-01-16,16
373,1964-01-16,16,13-14h,10,28398.0,-16.0,8191.0,TTB_staff_DTA_files,1964-01-16,16
374,1964-01-16,16,14-15h,11,28403.0,-16.026666666666667,8198.0,TTB_staff_DTA_files,1964-01-16,16
375,1964-01-16,16,15-16h,12,28398.0,-16.023333333333333,8209.0,TTB_staff_DTA_files,1964-01-16,16
376,1964-01-16,16,16-17h,13,28398.0,-16.005,8206.0,TTB_staff_DTA_files,1964-01-16,16
377,1964-01-16,16,17-18h,14,28396.0,-15.998333333333331,8202.0,TTB_staff_DTA_files,1964-01-16,16
378,1964-01-16,16,18-19h,15,28399.0,-15.988333333333332,8202.0,TTB_staff_DTA_files,1964-01-16,16
379,1964-01-16,16,19-20h,16,28399.0,-15.978333333333332,8201.0,TTB_staff_DTA_files,1964-01-16,16
380,1964-01-16,16,20-21h,17,28407.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-16,16
381,1964-01-16,16,21-22h,18,28403.0,-15.97,8199.0,TTB_staff_DTA_files,1964-01-16,16
382,1964-01-16,16,22-23h,19,28397.0,-15.971666666666666,8201.0,TTB_staff_DTA_files,1964-01-16,16
383,1964-01-16,16,23-24h,20,28409.0,-15.978333333333332,8198.0,TTB_staff_DTA_files,1964-01-16,16
384,1964-01-17,17,0-1h,21,28419.0,-15.985,8199.0,TTB_staff_DTA_files,1964-01-16,16
385,1964-01-17,17,1-2h,22,28417.0,-15.99,8200.0,TTB_staff_DTA_files,1964-01-16,16
386,1964-01-17,17,2-3h,23,28420.0,-15.993333333333334,8200.0,TTB_staff_DTA_files,1964-01-16,16
387,1964-01-17,17,3-4h,0,28418.0,-15.996666666666666,8201.0,TTB_staff_DTA_files,1964-01-17,17
388,1964-01-17,17,4-5h,1,28425.0,-16.008333333333333,8201.0,TTB_staff_DTA_files,1964-01-17,17
389,1964-01-17,17,5-6h,2,28420.0,-15.996666666666666,8206.0,TTB_staff_DTA_files,1964-01-17,17
390,1964-01-17,17,6-7h,3,28420.0,-15.991666666666667,8204.0,TTB_staff_DTA_files,1964-01-17,17
391,1964-01-17,17,7-8h,4,28429.0,-15.995,8209.0,TTB_staff_DTA_files,1964-01-17,17
392,1964-01-17,17,8-9h,5,28423.0,-15.971666666666666,8213.0,TTB_staff_DTA_files,1964-01-17,17
393,1964-01-17,17,9-10h,6,28433.0,-15.953333333333337,8204.0,TTB_staff_DTA_files,1964-01-17,17
394,1964-01-17,17,10-11h,7,28440.0,-15.93,8198.0,TTB_staff_DTA_files,1964-01-17,17
395,1964-01-17,17,11-12h,8,28441.0,-15.91,8184.0,TTB_staff_DTA_files,1964-01-17,17
396,1964-01-17,17,12-13h,9,28451.0,-15.978333333333332,8169.0,TTB_staff_DTA_files,1964-01-17,17
397,1964-01-17,17,13-14h,10,28455.0,-16.023333333333333,8186.0,TTB_staff_DTA_files,1964-01-17,17
398,1964-01-17,17,14-15h,11,28439.0,-16.005,8196.0,TTB_staff_DTA_files,1964-01-17,17
399,1964-01-17,17,15-16h,12,28424.0,-15.991666666666667,8204.0,TTB_staff_DTA_files,1964-01-17,17
400,1964-01-17,17,16-17h,13,28417.0,-15.968333333333334,8205.0,TTB_staff_DTA_files,1964-01-17,17
401,1964-01-17,17,17-18h,14,28417.0,-15.963333333333331,8201.0,TTB_staff_DTA_files,1964-01-17,17
402,1964-01-17,17,18-19h,15,28423.0,-15.968333333333334,8198.0,TTB_staff_DTA_files,1964-01-17,17
403,1964-01-17,17,19-20h,16,28420.0,-15.97,8201.0,TTB_staff_DTA_files,1964-01-17,17
404,1964-01-17,17,20-21h,17,28418.0,-15.97,8203.0,TTB_staff_DTA_files,1964-01-17,17
405,1964-01-17,17,21-22h,18,28416.0,-15.97,8203.0,TTB_staff_DTA_files,1964-01-17,17
406,1964-01-17,17,22-23h,19,28415.0,-15.975,8203.0,TTB_staff_DTA_files,1964-01-17,17
407,1964-01-17,17,23-24h,20,28419.0,-15.98,8203.0,TTB_staff_DTA_files,1964-01-17,17
408,1964-01-18,18,0-1h,21,28412.0,-15.988333333333332,8205.0,TTB_staff_DTA_files,1964-01-17,17
409,1964-01-18,18,1-2h,22,28408.0,-15.993333333333334,8204.0,TTB_staff_DTA_files,1964-01-17,17
410,1964-01-18,18,2-3h,23,28416.0,-16.0,8204.0,TTB_staff_DTA_files,1964-01-17,17
411,1964-01-18,18,3-4h,0,28419.0,-15.996666666666666,8204.0,TTB_staff_DTA_files,1964-01-18,18
412,1964-01-18,18,4-5h,1,28422.0,-15.996666666666666,8203.0,TTB_staff_DTA_files,1964-01-18,18
413,1964-01-18,18,5-6h,2,28426.0,-15.995,8203.0,TTB_staff_DTA_files,1964-01-18,18
414,1964-01-18,18,6-7h,3,28431.0,-15.983333333333333,8202.0,TTB_staff_DTA_files,1964-01-18,18
415,1964-01-18,18,7-8h,4,28435.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-18,18
416,1964-01-18,18,8-9h,5,28447.0,-15.96,8194.0,TTB_staff_DTA_files,1964-01-18,18
417,1964-01-18,18,9-10h,6,28462.0,-15.955,8183.0,TTB_staff_DTA_files,1964-01-18,18
418,1964-01-18,18,10-11h,7,28465.0,-15.965,8173.0,TTB_staff_DTA_files,1964-01-18,18
419,1964-01-18,18,11-12h,8,28466.0,-15.97,8172.0,TTB_staff_DTA_files,1964-01-18,18
420,1964-01-18,18,12-13h,9,28463.0,-15.983333333333333,8180.0,TTB_staff_DTA_files,1964-01-18,18
421,1964-01-18,18,13-14h,10,28458.0,-16.0,8184.0,TTB_staff_DTA_files,1964-01-18,18
422,1964-01-18,18,14-15h,11,28439.0,-16.013333333333332,8195.0,TTB_staff_DTA_files,1964-01-18,18
423,1964-01-18,18,15-16h,12,28423.0,-16.00166666666667,8205.0,TTB_staff_DTA_files,1964-01-18,18
424,1964-01-18,18,16-17h,13,28422.0,-15.985,8202.0,TTB_staff_DTA_files,1964-01-18,18
425,1964-01-18,18,17-18h,14,28422.0,-15.973333333333333,8199.0,TTB_staff_DTA_files,1964-01-18,18
426,1964-01-18,18,18-19h,15,28422.0,-15.978333333333332,8199.0,TTB_staff_DTA_files,1964-01-18,18
427,1964-01-18,18,19-20h,16,28420.0,-15.973333333333333,8199.0,TTB_staff_DTA_files,1964-01-18,18
428,1964-01-18,18,20-21h,17,28421.0,-15.975,8198.0,TTB_staff_DTA_files,1964-01-18,18
429,1964-01-18,18,21-22h,18,28422.0,-15.975,8198.0,TTB_staff_DTA_files,1964-01-18,18
430,1964-01-18,18,22-23h,19,28421.0,-15.978333333333332,8198.0,TTB_staff_DTA_files,1964-01-18,18
431,1964-01-18,18,23-24h,20,28421.0,-15.98,8198.0,TTB_staff_DTA_files,1964-01-18,18
432,1964-01-19,19,0-1h,21,28422.0,-15.986666666666668,8200.0,TTB_staff_DTA_files,1964-01-18,18
433,1964-01-19,19,1-2h,22,28422.0,-15.988333333333332,8200.0,TTB_staff_DTA_files,1964-01-18,18
434,1964-01-19,19,2-3h,23,28424.0,-15.993333333333334,8200.0,TTB_staff_DTA_files,1964-01-18,18
435,1964-01-19,19,3-4h,0,28429.0,-15.995,8199.0,TTB_staff_DTA_files,1964-01-19,19
436,1964-01-19,19,4-5h,1,28433.0,-15.993333333333334,8200.0,TTB_staff_DTA_files,1964-01-19,19
437,1964-01-19,19,5-6h,2,28431.0,-15.985,8203.0,TTB_staff_DTA_files,1964-01-19,19
438,1964-01-19,19,6-7h,3,28427.0,-15.983333333333333,8203.0,TTB_staff_DTA_files,1964-01-19,19
439,1964-01-19,19,7-8h,4,28431.0,-15.993333333333334,8206.0,TTB_staff_DTA_files,1964-01-19,19
440,1964-01-19,19,8-9h,5,28438.0,-15.981666666666666,8202.0,TTB_staff_DTA_files,1964-01-19,19
441,1964-01-19,19,9-10h,6,28455.0,-15.978333333333332,8196.0,TTB_staff_DTA_files,1964-01-19,19
442,1964-01-19,19,10-11h,7,28471.0,-15.96,8187.0,TTB_staff_DTA_files,1964-01-19,19
443,1964-01-19,19,11-12h,8,28478.0,-15.96,8169.0,TTB_staff_DTA_files,1964-01-19,19
444,1964-01-19,19,12-13h,9,28485.0,-16.011666666666667,8156.0,TTB_staff_DTA_files,1964-01-19,19
445,1964-01-19,19,13-14h,10,28472.0,-16.016666666666666,8167.0,TTB_staff_DTA_files,1964-01-19,19
446,1964-01-19,19,14-15h,11,28447.0,-16.02,8174.0,TTB_staff_DTA_files,1964-01-19,19
447,1964-01-19,19,15-16h,12,28433.0,-16.026666666666667,8185.0,TTB_staff_DTA_files,1964-01-19,19
448,1964-01-19,19,16-17h,13,28424.0,-16.00166666666667,8196.0,TTB_staff_DTA_files,1964-01-19,19
449,1964-01-19,19,17-18h,14,28415.0,-15.983333333333333,8199.0,TTB_staff_DTA_files,1964-01-19,19
450,1964-01-19,19,18-19h,15,28425.0,-15.978333333333332,8196.0,TTB_staff_DTA_files,1964-01-19,19
451,1964-01-19,19,19-20h,16,28425.0,-15.975,8196.0,TTB_staff_DTA_files,1964-01-19,19
452,1964-01-19,19,20-21h,17,28419.0,-15.971666666666666,8197.0,TTB_staff_DTA_files,1964-01-19,19
453,1964-01-19,19,21-22h,18,28414.0,-15.968333333333334,8196.0,TTB_staff_DTA_files,1964-01-19,19
454,1964-01-19,19,22-23h,19,28413.0,-15.975,8197.0,TTB_staff_DTA_files,1964-01-19,19
455,1964-01-19,19,23-24h,20,28418.0,-15.978333333333332,8196.0,TTB_staff_DTA_files,1964-01-19,19
456,1964-01-20,20,0-1h,21,28423.0,-15.981666666666666,8196.0,TTB_staff_DTA_files,1964-01-19,19
457,1964-01-20,20,1-2h,22,28427.0,-15.983333333333333,8197.0,TTB_staff_DTA_files,1964-01-19,19
458,1964-01-20,20,2-3h,23,28425.0,-15.991666666666667,8199.0,TTB_staff_DTA_files,1964-01-19,19
459,1964-01-20,20,3-4h,0,28425.0,-15.993333333333334,8200.0,TTB_staff_DTA_files,1964-01-20,20
460,1964-01-20,20,4-5h,1,28427.0,-15.991666666666667,8200.0,TTB_staff_DTA_files,1964-01-20,20
461,1964-01-20,20,5-6h,2,28429.0,-15.986666666666668,8200.0,TTB_staff_DTA_files,1964-01-20,20
462,1964-01-20,20,6-7h,3,28427.0,-15.978333333333332,8203.0,TTB_staff_DTA_files,1964-01-20,20
463,1964-01-20,20,7-8h,4,28429.0,-15.963333333333331,8201.0,TTB_staff_DTA_files,1964-01-20,20
464,1964-01-20,20,8-9h,5,28433.0,-15.941666666666666,8192.0,TTB_staff_DTA_files,1964-01-20,20
465,1964-01-20,20,9-10h,6,28400.0,nan,8150.0,TTB_staff_DTA_files,1964-01-20,20
466,1964-01-20,20,10-11h,7,28458.0,-15.926666666666668,8170.0,TTB_staff_DTA_files,1964-01-20,20
467,1964-01-20,20,11-12h,8,28458.0,-15.931666666666668,8159.0,TTB_staff_DTA_files,1964-01-20,20
468,1964-01-20,20,12-13h,9,28458.0,-16.0,8147.0,TTB_staff_DTA_files,1964-01-20,20
469,1964-01-20,20,13-14h,10,28450.0,-16.02,8152.0,TTB_staff_DTA_files,1964-01-20,20
470,1964-01-20,20,14-15h,11,28442.0,-16.026666666666667,8159.0,TTB_staff_DTA_files,1964-01-20,20
471,1964-01-20,20,15-16h,12,28437.0,-16.021666666666665,8170.0,TTB_staff_DTA_files,1964-01-20,20
472,1964-01-20,20,16-17h,13,28434.0,-16.013333333333332,8181.0,TTB_staff_DTA_files,1964-01-20,20
473,1964-01-20,20,17-18h,14,28429.0,-15.995,8189.0,TTB_staff_DTA_files,1964-01-20,20
474,1964-01-20,20,18-19h,15,28428.0,-15.98,8193.0,TTB_staff_DTA_files,1964-01-20,20
475,1964-01-20,20,19-20h,16,28427.0,-15.978333333333332,8196.0,TTB_staff_DTA_files,1964-01-20,20
476,1964-01-20,20,20-21h,17,28427.0,-15.971666666666666,8196.0,TTB_staff_DTA_files,1964-01-20,20
477,1964-01-20,20,21-22h,18,28424.0,-15.97,8196.0,TTB_staff_DTA_files,1964-01-20,20
478,1964-01-20,20,22-23h,19,28423.0,-15.975,8196.0,TTB_staff_DTA_files,1964-01-20,20
479,1964-01-20,20,23-24h,20,28427.0,-15.978333333333332,8196.0,TTB_staff_DTA_files,1964-01-20,20
480,1964-01-21,21,0-1h,21,28425.0,-15.981666666666666,8200.0,TTB_staff_DTA_files,1964-01-20,20
481,1964-01-21,21,1-2h,22,28425.0,-15.983333333333333,8200.0,TTB_staff_DTA_files,1964-01-20,20
482,1964-01-21,21,2-3h,23,28427.0,-15.986666666666668,8200.0,TTB_staff_DTA_files,1964-01-20,20
483,1964-01-21,21,3-4h,0,28430.0,-15.99,8200.0,TTB_staff_DTA_files,1964-01-21,21
484,1964-01-21,21,4-5h,1,28430.0,-15.99,8202.0,TTB_staff_DTA_files,1964-01-21,21
485,1964-01-21,21,5-6h,2,28430.0,-15.988333333333332,8204.0,TTB_staff_DTA_files,1964-01-21,21
