Dates,DOY,Interval,UTC-3,H,D,Z,Data_source
1964-09-30,274,7-8h,4,28404.0,-16.083333333333332,8106.0,TTB_staff_DTA_files
1964-09-30,274,8-9h,5,28419.0,-16.08833333333333,8097.0,TTB_staff_DTA_files
1964-09-30,274,9-10h,6,28429.0,-16.091666666666665,8087.0,TTB_staff_DTA_files
1964-09-30,274,10-11h,7,28435.0,-16.095000000000002,8076.0,TTB_staff_DTA_files
1964-09-30,274,11-12h,8,28432.0,-16.105,8075.0,TTB_staff_DTA_files
1964-09-30,274,12-13h,9,28431.0,-16.11,8075.0,TTB_staff_DTA_files
1964-09-30,274,13-14h,10,28424.0,-16.103333333333335,8075.0,TTB_staff_DTA_files
1964-09-30,274,14-15h,11,28416.0,-16.101666666666667,8078.0,TTB_staff_DTA_files
1964-09-30,274,15-16h,12,28399.0,-16.098333333333333,8089.0,TTB_staff_DTA_files
1964-09-30,274,16-17h,13,28395.0,-16.095000000000002,8093.0,TTB_staff_DTA_files
1964-09-30,274,17-18h,14,28393.0,-16.091666666666665,8095.0,TTB_staff_DTA_files
1964-09-30,274,18-19h,15,28392.0,-16.085,8095.0,TTB_staff_DTA_files
1964-09-30,274,19-20h,16,28407.0,-16.085,8094.0,TTB_staff_DTA_files
1964-09-30,274,20-21h,17,28403.0,-16.08,8091.0,TTB_staff_DTA_files
1964-09-30,274,21-22h,18,28403.0,-16.078333333333333,8095.0,TTB_staff_DTA_files
1964-09-30,274,22-23h,19,28411.0,-16.078333333333333,8093.0,TTB_staff_DTA_files
1964-09-30,274,23-24h,20,28406.0,-16.078333333333333,8096.0,TTB_staff_DTA_files
1964-10-01,275,0-1h,21,28403.0,-16.078333333333333,8096.0,TTB_staff_DTA_files
1964-10-01,275,1-2h,22,28409.0,-16.081666666666667,8096.0,TTB_staff_DTA_files
1964-10-01,275,2-3h,23,28407.0,-16.083333333333332,8097.0,TTB_staff_DTA_files
1964-10-01,275,3-4h,0,28402.0,-16.081666666666667,8098.0,TTB_staff_DTA_files
1964-10-01,275,4-5h,1,28404.0,-16.085,8098.0,TTB_staff_DTA_files
1964-10-01,275,5-6h,2,28407.0,-16.086666666666666,8098.0,TTB_staff_DTA_files
1964-10-01,275,6-7h,3,28409.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-01,275,7-8h,4,28410.0,-16.081666666666667,8105.0,TTB_staff_DTA_files
1964-10-01,275,8-9h,5,28416.0,-16.066666666666666,8097.0,TTB_staff_DTA_files
1964-10-01,275,9-10h,6,28429.0,-16.065,8087.0,TTB_staff_DTA_files
1964-10-01,275,10-11h,7,28437.0,-16.073333333333334,8077.0,TTB_staff_DTA_files
1964-10-01,275,11-12h,8,28431.0,-16.073333333333334,8076.0,TTB_staff_DTA_files
1964-10-01,275,12-13h,9,28425.0,-16.073333333333334,8083.0,TTB_staff_DTA_files
1964-10-01,275,13-14h,10,28418.0,-16.073333333333334,8087.0,TTB_staff_DTA_files
1964-10-01,275,14-15h,11,28412.0,-16.076666666666668,8090.0,TTB_staff_DTA_files
1964-10-01,275,15-16h,12,28412.0,-16.08833333333333,8092.0,TTB_staff_DTA_files
1964-10-01,275,16-17h,13,28411.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-01,275,17-18h,14,28411.0,-16.09,8093.0,TTB_staff_DTA_files
1964-10-01,275,18-19h,15,28411.0,-16.091666666666665,8094.0,TTB_staff_DTA_files
1964-10-01,275,19-20h,16,28409.0,-16.08833333333333,8097.0,TTB_staff_DTA_files
1964-10-01,275,20-21h,17,28407.0,-16.08833333333333,8097.0,TTB_staff_DTA_files
1964-10-01,275,21-22h,18,28409.0,-16.086666666666666,8096.0,TTB_staff_DTA_files
1964-10-01,275,22-23h,19,28413.0,-16.085,8095.0,TTB_staff_DTA_files
1964-10-01,275,23-24h,20,28411.0,-16.086666666666666,8097.0,TTB_staff_DTA_files
1964-10-02,276,0-1h,21,28410.0,-16.085,8098.0,TTB_staff_DTA_files
1964-10-02,276,1-2h,22,28411.0,-16.083333333333332,8099.0,TTB_staff_DTA_files
1964-10-02,276,2-3h,23,28411.0,-16.083333333333332,8099.0,TTB_staff_DTA_files
1964-10-02,276,3-4h,0,28411.0,-16.083333333333332,8099.0,TTB_staff_DTA_files
1964-10-02,276,4-5h,1,28412.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-02,276,5-6h,2,28412.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-02,276,6-7h,3,28414.0,-16.083333333333332,8101.0,TTB_staff_DTA_files
1964-10-02,276,7-8h,4,28420.0,-16.085,8105.0,TTB_staff_DTA_files
1964-10-02,276,8-9h,5,28431.0,-16.076666666666668,8104.0,TTB_staff_DTA_files
1964-10-02,276,9-10h,6,28445.0,-16.053333333333335,8093.0,TTB_staff_DTA_files
1964-10-02,276,10-11h,7,28450.0,-16.061666666666667,8087.0,TTB_staff_DTA_files
1964-10-02,276,11-12h,8,28441.0,-16.071666666666665,8088.0,TTB_staff_DTA_files
1964-10-02,276,12-13h,9,28446.0,-16.076666666666668,8098.0,TTB_staff_DTA_files
1964-10-02,276,13-14h,10,28436.0,-16.065,8104.0,TTB_staff_DTA_files
1964-10-02,276,14-15h,11,28422.0,-16.056666666666665,8106.0,TTB_staff_DTA_files
1964-10-02,276,15-16h,12,28410.0,-16.056666666666665,8104.0,TTB_staff_DTA_files
1964-10-02,276,16-17h,13,28406.0,-16.071666666666665,8097.0,TTB_staff_DTA_files
1964-10-02,276,17-18h,14,28406.0,-16.08,8096.0,TTB_staff_DTA_files
1964-10-02,276,18-19h,15,28410.0,-16.08,8095.0,TTB_staff_DTA_files
1964-10-02,276,19-20h,16,28413.0,-16.078333333333333,8095.0,TTB_staff_DTA_files
1964-10-02,276,20-21h,17,28412.0,-16.078333333333333,8096.0,TTB_staff_DTA_files
1964-10-02,276,21-22h,18,28411.0,-16.076666666666668,8096.0,TTB_staff_DTA_files
1964-10-02,276,22-23h,19,28412.0,-16.075,8095.0,TTB_staff_DTA_files
1964-10-02,276,23-24h,20,28414.0,-16.075,8093.0,TTB_staff_DTA_files
1964-10-03,277,0-1h,21,28412.0,-16.075,8096.0,TTB_staff_DTA_files
1964-10-03,277,1-2h,22,28412.0,-16.076666666666668,8096.0,TTB_staff_DTA_files
1964-10-03,277,2-3h,23,28413.0,-16.076666666666668,8097.0,TTB_staff_DTA_files
1964-10-03,277,3-4h,0,28415.0,-16.08,8097.0,TTB_staff_DTA_files
1964-10-03,277,4-5h,1,28417.0,-16.08,8097.0,TTB_staff_DTA_files
1964-10-03,277,5-6h,2,28416.0,-16.08,8097.0,TTB_staff_DTA_files
1964-10-03,277,6-7h,3,28419.0,-16.09,8097.0,TTB_staff_DTA_files
1964-10-03,277,7-8h,4,28427.0,-16.091666666666665,8097.0,TTB_staff_DTA_files
1964-10-03,277,8-9h,5,28443.0,-16.085,8085.0,TTB_staff_DTA_files
1964-10-03,277,9-10h,6,28458.0,-16.08,8076.0,TTB_staff_DTA_files
1964-10-03,277,10-11h,7,28477.0,-16.091666666666665,8071.0,TTB_staff_DTA_files
1964-10-03,277,11-12h,8,28465.0,-16.103333333333335,8080.0,TTB_staff_DTA_files
1964-10-03,277,12-13h,9,28459.0,-16.1,8092.0,TTB_staff_DTA_files
1964-10-03,277,13-14h,10,28444.0,-16.091666666666665,8111.0,TTB_staff_DTA_files
1964-10-03,277,14-15h,11,28417.0,-16.071666666666665,8118.0,TTB_staff_DTA_files
1964-10-03,277,15-16h,12,28412.0,-16.065,8111.0,TTB_staff_DTA_files
1964-10-03,277,16-17h,13,28420.0,-16.066666666666666,8105.0,TTB_staff_DTA_files
1964-10-03,277,17-18h,14,28422.0,-16.068333333333335,8100.0,TTB_staff_DTA_files
1964-10-03,277,18-19h,15,28419.0,-16.076666666666668,8099.0,TTB_staff_DTA_files
1964-10-03,277,19-20h,16,28417.0,-16.073333333333334,8101.0,TTB_staff_DTA_files
1964-10-03,277,20-21h,17,28409.0,-16.075,8103.0,TTB_staff_DTA_files
1964-10-03,277,21-22h,18,28398.0,-16.076666666666668,8103.0,TTB_staff_DTA_files
1964-10-03,277,22-23h,19,28397.0,-16.078333333333333,8103.0,TTB_staff_DTA_files
1964-10-03,277,23-24h,20,28399.0,-16.076666666666668,8101.0,TTB_staff_DTA_files
1964-10-04,278,0-1h,21,28402.0,-16.071666666666665,8099.0,TTB_staff_DTA_files
1964-10-04,278,1-2h,22,28399.0,-16.076666666666668,8100.0,TTB_staff_DTA_files
1964-10-04,278,2-3h,23,28414.0,-16.075,8096.0,TTB_staff_DTA_files
1964-10-04,278,3-4h,0,28414.0,-16.075,8096.0,TTB_staff_DTA_files
1964-10-04,278,4-5h,1,28416.0,-16.068333333333335,8097.0,TTB_staff_DTA_files
1964-10-04,278,5-6h,2,28416.0,-16.073333333333334,8097.0,TTB_staff_DTA_files
1964-10-04,278,6-7h,3,28417.0,-16.086666666666666,8100.0,TTB_staff_DTA_files
1964-10-04,278,7-8h,4,28435.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-04,278,8-9h,5,28449.0,-16.061666666666667,8093.0,TTB_staff_DTA_files
1964-10-04,278,9-10h,6,28462.0,-16.063333333333333,8086.0,TTB_staff_DTA_files
1964-10-04,278,10-11h,7,28468.0,-16.066666666666666,8086.0,TTB_staff_DTA_files
1964-10-04,278,11-12h,8,28472.0,-16.065,8087.0,TTB_staff_DTA_files
1964-10-04,278,12-13h,9,28460.0,-16.071666666666665,8088.0,TTB_staff_DTA_files
1964-10-04,278,13-14h,10,28443.0,-16.076666666666668,8088.0,TTB_staff_DTA_files
1964-10-04,278,14-15h,11,28399.0,-16.09,8101.0,TTB_staff_DTA_files
1964-10-04,278,15-16h,12,28403.0,-16.093333333333334,8100.0,TTB_staff_DTA_files
1964-10-04,278,16-17h,13,28391.0,-16.101666666666667,8100.0,TTB_staff_DTA_files
1964-10-04,278,17-18h,14,28394.0,-16.103333333333335,8099.0,TTB_staff_DTA_files
1964-10-04,278,18-19h,15,28391.0,-16.098333333333333,8100.0,TTB_staff_DTA_files
1964-10-04,278,19-20h,16,28385.0,-16.1,8103.0,TTB_staff_DTA_files
1964-10-04,278,20-21h,17,28407.0,-16.086666666666666,8097.0,TTB_staff_DTA_files
1964-10-04,278,21-22h,18,28394.0,-16.078333333333333,8102.0,TTB_staff_DTA_files
1964-10-04,278,22-23h,19,28387.0,-16.078333333333333,8102.0,TTB_staff_DTA_files
1964-10-04,278,23-24h,20,28397.0,-16.08,8099.0,TTB_staff_DTA_files
1964-10-05,279,0-1h,21,28401.0,-16.076666666666668,8098.0,TTB_staff_DTA_files
1964-10-05,279,1-2h,22,28396.0,-16.075,8100.0,TTB_staff_DTA_files
1964-10-05,279,2-3h,23,28403.0,-16.081666666666667,8099.0,TTB_staff_DTA_files
1964-10-05,279,3-4h,0,28403.0,-16.083333333333332,8099.0,TTB_staff_DTA_files
1964-10-05,279,4-5h,1,28405.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-05,279,5-6h,2,28408.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-05,279,6-7h,3,28413.0,-16.086666666666666,8101.0,TTB_staff_DTA_files
1964-10-05,279,7-8h,4,28418.0,-16.085,8100.0,TTB_staff_DTA_files
1964-10-05,279,8-9h,5,28419.0,-16.073333333333334,8093.0,TTB_staff_DTA_files
1964-10-05,279,9-10h,6,28422.0,-16.065,8082.0,TTB_staff_DTA_files
1964-10-05,279,10-11h,7,28426.0,-16.065,8079.0,TTB_staff_DTA_files
1964-10-05,279,11-12h,8,28437.0,-16.065,8079.0,TTB_staff_DTA_files
1964-10-05,279,12-13h,9,28439.0,-16.06,8086.0,TTB_staff_DTA_files
1964-10-05,279,13-14h,10,28427.0,-16.058333333333334,8090.0,TTB_staff_DTA_files
1964-10-05,279,14-15h,11,28420.0,-16.063333333333333,8089.0,TTB_staff_DTA_files
1964-10-05,279,15-16h,12,28417.0,-16.075,8088.0,TTB_staff_DTA_files
1964-10-05,279,16-17h,13,28410.0,-16.086666666666666,8088.0,TTB_staff_DTA_files
1964-10-05,279,17-18h,14,28415.0,-16.08833333333333,8091.0,TTB_staff_DTA_files
1964-10-05,279,18-19h,15,28415.0,-16.08833333333333,8094.0,TTB_staff_DTA_files
1964-10-05,279,19-20h,16,28409.0,-16.086666666666666,8098.0,TTB_staff_DTA_files
1964-10-05,279,20-21h,17,28415.0,-16.08,8094.0,TTB_staff_DTA_files
1964-10-05,279,21-22h,18,28408.0,-16.078333333333333,8097.0,TTB_staff_DTA_files
1964-10-05,279,22-23h,19,28404.0,-16.078333333333333,8097.0,TTB_staff_DTA_files
1964-10-05,279,23-24h,20,28410.0,-16.076666666666668,8095.0,TTB_staff_DTA_files
1964-10-06,280,0-1h,21,28410.0,-16.076666666666668,8095.0,TTB_staff_DTA_files
1964-10-06,280,1-2h,22,28411.0,-16.076666666666668,8095.0,TTB_staff_DTA_files
1964-10-06,280,2-3h,23,28412.0,-16.078333333333333,8097.0,TTB_staff_DTA_files
1964-10-06,280,3-4h,0,28413.0,-16.078333333333333,8097.0,TTB_staff_DTA_files
1964-10-06,280,4-5h,1,28415.0,-16.081666666666667,8098.0,TTB_staff_DTA_files
1964-10-06,280,5-6h,2,28419.0,-16.083333333333332,8098.0,TTB_staff_DTA_files
1964-10-06,280,6-7h,3,28422.0,-16.096666666666668,8100.0,TTB_staff_DTA_files
1964-10-06,280,7-8h,4,28433.0,-16.1,8102.0,TTB_staff_DTA_files
1964-10-06,280,8-9h,5,28444.0,-16.08833333333333,8096.0,TTB_staff_DTA_files
1964-10-06,280,9-10h,6,28457.0,-16.086666666666666,8084.0,TTB_staff_DTA_files
1964-10-06,280,10-11h,7,28461.0,-16.081666666666667,8076.0,TTB_staff_DTA_files
1964-10-06,280,11-12h,8,28463.0,-16.071666666666665,8080.0,TTB_staff_DTA_files
1964-10-06,280,12-13h,9,28454.0,-16.071666666666665,8089.0,TTB_staff_DTA_files
1964-10-06,280,13-14h,10,28440.0,-16.073333333333334,8096.0,TTB_staff_DTA_files
1964-10-06,280,14-15h,11,28433.0,-16.071666666666665,8099.0,TTB_staff_DTA_files
1964-10-06,280,15-16h,12,28424.0,-16.08,8097.0,TTB_staff_DTA_files
1964-10-06,280,16-17h,13,28418.0,-16.085,8092.0,TTB_staff_DTA_files
1964-10-06,280,17-18h,14,28415.0,-16.083333333333332,8092.0,TTB_staff_DTA_files
1964-10-06,280,18-19h,15,28415.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-06,280,19-20h,16,28411.0,-16.08833333333333,8093.0,TTB_staff_DTA_files
1964-10-06,280,20-21h,17,28401.0,-16.08833333333333,8096.0,TTB_staff_DTA_files
1964-10-06,280,21-22h,18,28394.0,-16.08,8096.0,TTB_staff_DTA_files
1964-10-06,280,22-23h,19,28394.0,-16.078333333333333,8095.0,TTB_staff_DTA_files
1964-10-06,280,23-24h,20,28396.0,-16.08833333333333,8096.0,TTB_staff_DTA_files
1964-10-07,281,0-1h,21,28397.0,-16.086666666666666,8095.0,TTB_staff_DTA_files
1964-10-07,281,1-2h,22,28403.0,-16.081666666666667,8093.0,TTB_staff_DTA_files
1964-10-07,281,2-3h,23,28410.0,-16.09,8093.0,TTB_staff_DTA_files
1964-10-07,281,3-4h,0,28407.0,-16.09,8095.0,TTB_staff_DTA_files
1964-10-07,281,4-5h,1,28405.0,-16.091666666666665,8094.0,TTB_staff_DTA_files
1964-10-07,281,5-6h,2,28408.0,-16.091666666666665,8095.0,TTB_staff_DTA_files
1964-10-07,281,6-7h,3,28409.0,-16.078333333333333,8095.0,TTB_staff_DTA_files
1964-10-07,281,7-8h,4,28412.0,-16.065,8094.0,TTB_staff_DTA_files
1964-10-07,281,8-9h,5,28425.0,-16.051666666666666,8081.0,TTB_staff_DTA_files
1964-10-07,281,9-10h,6,28436.0,-16.06,8070.0,TTB_staff_DTA_files
1964-10-07,281,10-11h,7,28447.0,-16.066666666666666,8063.0,TTB_staff_DTA_files
1964-10-07,281,11-12h,8,28452.0,-16.085,8068.0,TTB_staff_DTA_files
1964-10-07,281,12-13h,9,28444.0,-16.091666666666665,8071.0,TTB_staff_DTA_files
1964-10-07,281,13-14h,10,28430.0,-16.08833333333333,8074.0,TTB_staff_DTA_files
1964-10-07,281,14-15h,11,28418.0,-16.1,8076.0,TTB_staff_DTA_files
1964-10-07,281,15-16h,12,28413.0,-16.108333333333334,8078.0,TTB_staff_DTA_files
1964-10-07,281,16-17h,13,28411.0,-16.108333333333334,8085.0,TTB_staff_DTA_files
1964-10-07,281,17-18h,14,28407.0,-16.105,8090.0,TTB_staff_DTA_files
1964-10-07,281,18-19h,15,28398.0,-16.1,8092.0,TTB_staff_DTA_files
1964-10-07,281,19-20h,16,28399.0,-16.093333333333334,8090.0,TTB_staff_DTA_files
1964-10-07,281,20-21h,17,28402.0,-16.091666666666665,8089.0,TTB_staff_DTA_files
1964-10-07,281,21-22h,18,28406.0,-16.086666666666666,8090.0,TTB_staff_DTA_files
1964-10-07,281,22-23h,19,28407.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-07,281,23-24h,20,28406.0,-16.08833333333333,8093.0,TTB_staff_DTA_files
1964-10-08,282,0-1h,21,28407.0,-16.086666666666666,8093.0,TTB_staff_DTA_files
1964-10-08,282,1-2h,22,28407.0,-16.09,8093.0,TTB_staff_DTA_files
1964-10-08,282,2-3h,23,28406.0,-16.093333333333334,8094.0,TTB_staff_DTA_files
1964-10-08,282,3-4h,0,28409.0,-16.096666666666668,8094.0,TTB_staff_DTA_files
1964-10-08,282,4-5h,1,28409.0,-16.101666666666667,8095.0,TTB_staff_DTA_files
1964-10-08,282,5-6h,2,28411.0,-16.098333333333333,8096.0,TTB_staff_DTA_files
1964-10-08,282,6-7h,3,28415.0,-16.091666666666665,8095.0,TTB_staff_DTA_files
1964-10-08,282,7-8h,4,28417.0,-16.078333333333333,8096.0,TTB_staff_DTA_files
1964-10-08,282,8-9h,5,28434.0,-16.061666666666667,8083.0,TTB_staff_DTA_files
1964-10-08,282,9-10h,6,28446.0,-16.056666666666665,8068.0,TTB_staff_DTA_files
1964-10-08,282,10-11h,7,28458.0,-16.08,8054.0,TTB_staff_DTA_files
1964-10-08,282,11-12h,8,28462.0,-16.116666666666667,8055.0,TTB_staff_DTA_files
1964-10-08,282,12-13h,9,28452.0,-16.135,8068.0,TTB_staff_DTA_files
1964-10-08,282,13-14h,10,28440.0,-16.133333333333333,8078.0,TTB_staff_DTA_files
1964-10-08,282,14-15h,11,28422.0,-16.13,8083.0,TTB_staff_DTA_files
1964-10-08,282,15-16h,12,28411.0,-16.128333333333334,8089.0,TTB_staff_DTA_files
1964-10-08,282,16-17h,13,28401.0,-16.118333333333332,8093.0,TTB_staff_DTA_files
1964-10-08,282,17-18h,14,28394.0,-16.098333333333333,8095.0,TTB_staff_DTA_files
1964-10-08,282,18-19h,15,28392.0,-16.08833333333333,8093.0,TTB_staff_DTA_files
1964-10-08,282,19-20h,16,28394.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-08,282,20-21h,17,28396.0,-16.081666666666667,8099.0,TTB_staff_DTA_files
1964-10-08,282,21-22h,18,28393.0,-16.083333333333332,8090.0,TTB_staff_DTA_files
1964-10-08,282,22-23h,19,28396.0,-16.085,8091.0,TTB_staff_DTA_files
1964-10-08,282,23-24h,20,28397.0,-16.085,8091.0,TTB_staff_DTA_files
1964-10-09,283,0-1h,21,28399.0,-16.081666666666667,8090.0,TTB_staff_DTA_files
1964-10-09,283,1-2h,22,28405.0,-16.081666666666667,8089.0,TTB_staff_DTA_files
1964-10-09,283,2-3h,23,28406.0,-16.09,8089.0,TTB_staff_DTA_files
1964-10-09,283,3-4h,0,28405.0,-16.08833333333333,8090.0,TTB_staff_DTA_files
1964-10-09,283,4-5h,1,28398.0,-16.08833333333333,8091.0,TTB_staff_DTA_files
1964-10-09,283,5-6h,2,28393.0,-16.08,8095.0,TTB_staff_DTA_files
1964-10-09,283,6-7h,3,28401.0,-16.085,8099.0,TTB_staff_DTA_files
1964-10-09,283,7-8h,4,28398.0,-16.076666666666668,8109.0,TTB_staff_DTA_files
1964-10-09,283,8-9h,5,28394.0,-16.041666666666668,8103.0,TTB_staff_DTA_files
1964-10-09,283,9-10h,6,28409.0,-16.025,8083.0,TTB_staff_DTA_files
1964-10-09,283,10-11h,7,28426.0,-16.038333333333334,8070.0,TTB_staff_DTA_files
1964-10-09,283,11-12h,8,28440.0,-16.06,8065.0,TTB_staff_DTA_files
1964-10-09,283,12-13h,9,28443.0,-16.075,8070.0,TTB_staff_DTA_files
1964-10-09,283,13-14h,10,28435.0,-16.075,8079.0,TTB_staff_DTA_files
1964-10-09,283,14-15h,11,28420.0,-16.076666666666668,8084.0,TTB_staff_DTA_files
1964-10-09,283,15-16h,12,28411.0,-16.086666666666666,8093.0,TTB_staff_DTA_files
1964-10-09,283,16-17h,13,28407.0,-16.083333333333332,8094.0,TTB_staff_DTA_files
1964-10-09,283,17-18h,14,28403.0,-16.085,8094.0,TTB_staff_DTA_files
1964-10-09,283,18-19h,15,28400.0,-16.086666666666666,8093.0,TTB_staff_DTA_files
1964-10-09,283,19-20h,16,28397.0,-16.086666666666666,8093.0,TTB_staff_DTA_files
1964-10-09,283,20-21h,17,28392.0,-16.086666666666666,8094.0,TTB_staff_DTA_files
1964-10-09,283,21-22h,18,28400.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-09,283,22-23h,19,28407.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-09,283,23-24h,20,28404.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-10,284,0-1h,21,28405.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-10,284,1-2h,22,28406.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-10,284,2-3h,23,28407.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-10,284,3-4h,0,28408.0,-16.086666666666666,8091.0,TTB_staff_DTA_files
1964-10-10,284,4-5h,1,28409.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-10,284,5-6h,2,28409.0,-16.086666666666666,8093.0,TTB_staff_DTA_files
1964-10-10,284,6-7h,3,28413.0,-16.086666666666666,8092.0,TTB_staff_DTA_files
1964-10-10,284,7-8h,4,28423.0,-16.091666666666665,8091.0,TTB_staff_DTA_files
1964-10-10,284,8-9h,5,28437.0,-16.096666666666668,8087.0,TTB_staff_DTA_files
1964-10-10,284,9-10h,6,28454.0,-16.1,8077.0,TTB_staff_DTA_files
1964-10-10,284,10-11h,7,28466.0,-16.103333333333335,8075.0,TTB_staff_DTA_files
1964-10-10,284,11-12h,8,28467.0,-16.101666666666667,8072.0,TTB_staff_DTA_files
1964-10-10,284,12-13h,9,28461.0,-16.101666666666667,8080.0,TTB_staff_DTA_files
1964-10-10,284,13-14h,10,28452.0,-16.096666666666668,8086.0,TTB_staff_DTA_files
1964-10-10,284,14-15h,11,28465.0,-16.095000000000002,8094.0,TTB_staff_DTA_files
1964-10-10,284,15-16h,12,28421.0,-16.091666666666665,8095.0,TTB_staff_DTA_files
1964-10-10,284,16-17h,13,28415.0,-16.086666666666666,8095.0,TTB_staff_DTA_files
1964-10-10,284,17-18h,14,28411.0,-16.08,8093.0,TTB_staff_DTA_files
1964-10-10,284,18-19h,15,28410.0,-16.08,8092.0,TTB_staff_DTA_files
1964-10-10,284,19-20h,16,28411.0,-16.08,8090.0,TTB_staff_DTA_files
1964-10-10,284,20-21h,17,28411.0,-16.08,8089.0,TTB_staff_DTA_files
1964-10-10,284,21-22h,18,28412.0,-16.081666666666667,8089.0,TTB_staff_DTA_files
1964-10-10,284,22-23h,19,28414.0,-16.08,8089.0,TTB_staff_DTA_files
1964-10-10,284,23-24h,20,28412.0,-16.08,8089.0,TTB_staff_DTA_files
1964-10-11,285,0-1h,21,28410.0,-16.08,8090.0,TTB_staff_DTA_files
1964-10-11,285,1-2h,22,28411.0,-16.081666666666667,8091.0,TTB_staff_DTA_files
1964-10-11,285,2-3h,23,28413.0,-16.081666666666667,8091.0,TTB_staff_DTA_files
1964-10-11,285,3-4h,0,28414.0,-16.083333333333332,8091.0,TTB_staff_DTA_files
1964-10-11,285,4-5h,1,28415.0,-16.083333333333332,8090.0,TTB_staff_DTA_files
1964-10-11,285,5-6h,2,28419.0,-16.081666666666667,8091.0,TTB_staff_DTA_files
1964-10-11,285,6-7h,3,28423.0,-16.08,8090.0,TTB_staff_DTA_files
1964-10-11,285,7-8h,4,28428.0,-16.091666666666665,8090.0,TTB_staff_DTA_files
1964-10-11,285,8-9h,5,28439.0,-16.09,8082.0,TTB_staff_DTA_files
1964-10-11,285,9-10h,6,28452.0,-16.09,8075.0,TTB_staff_DTA_files
1964-10-11,285,10-11h,7,28467.0,-16.1,8070.0,TTB_staff_DTA_files
1964-10-11,285,11-12h,8,28464.0,-16.098333333333333,8067.0,TTB_staff_DTA_files
1964-10-11,285,12-13h,9,28461.0,-16.083333333333332,8070.0,TTB_staff_DTA_files
1964-10-11,285,13-14h,10,28455.0,-16.085,8073.0,TTB_staff_DTA_files
1964-10-11,285,14-15h,11,28439.0,-16.101666666666667,8080.0,TTB_staff_DTA_files
1964-10-11,285,15-16h,12,28429.0,-16.111666666666668,8085.0,TTB_staff_DTA_files
1964-10-11,285,16-17h,13,28425.0,-16.108333333333334,8090.0,TTB_staff_DTA_files
1964-10-11,285,17-18h,14,28418.0,-16.098333333333333,8093.0,TTB_staff_DTA_files
1964-10-11,285,18-19h,15,28411.0,-16.083333333333332,8093.0,TTB_staff_DTA_files
1964-10-11,285,19-20h,16,28411.0,-16.081666666666667,8092.0,TTB_staff_DTA_files
1964-10-11,285,20-21h,17,28410.0,-16.085,8092.0,TTB_staff_DTA_files
1964-10-11,285,21-22h,18,28412.0,-16.083333333333332,8091.0,TTB_staff_DTA_files
1964-10-11,285,22-23h,19,28414.0,-16.081666666666667,8090.0,TTB_staff_DTA_files
1964-10-11,285,23-24h,20,28411.0,-16.081666666666667,8091.0,TTB_staff_DTA_files
1964-10-12,286,0-1h,21,28412.0,-16.081666666666667,8090.0,TTB_staff_DTA_files
1964-10-12,286,1-2h,22,28413.0,-16.085,8090.0,TTB_staff_DTA_files
1964-10-12,286,2-3h,23,28418.0,-16.086666666666666,8089.0,TTB_staff_DTA_files
1964-10-12,286,3-4h,0,28420.0,-16.086666666666666,8089.0,TTB_staff_DTA_files
1964-10-12,286,4-5h,1,28430.0,-16.091666666666665,8089.0,TTB_staff_DTA_files
1964-10-12,286,5-6h,2,28435.0,-16.085,8090.0,TTB_staff_DTA_files
1964-10-12,286,6-7h,3,28430.0,-16.081666666666667,8096.0,TTB_staff_DTA_files
1964-10-12,286,7-8h,4,28427.0,-16.08,8100.0,TTB_staff_DTA_files
1964-10-12,286,8-9h,5,28421.0,-16.09,8097.0,TTB_staff_DTA_files
1964-10-12,286,9-10h,6,28418.0,-16.096666666666668,8090.0,TTB_staff_DTA_files
1964-10-12,286,10-11h,7,28405.0,-16.098333333333333,8094.0,TTB_staff_DTA_files
1964-10-12,286,11-12h,8,28392.0,-16.091666666666665,8092.0,TTB_staff_DTA_files
1964-10-12,286,12-13h,9,28382.0,-16.08833333333333,8088.0,TTB_staff_DTA_files
1964-10-12,286,13-14h,10,28383.0,-16.085,8082.0,TTB_staff_DTA_files
1964-10-12,286,14-15h,11,28388.0,-16.085,8078.0,TTB_staff_DTA_files
1964-10-12,286,15-16h,12,28393.0,-16.1,8077.0,TTB_staff_DTA_files
