Datetime_GMT0,DOY,H,D,Z,F,Hours_in_day,Hours_in_year,Data_source
1964-01-17 09:00:00,17,nan,nan,nan,nan,9,394,WDC
1964-01-17 10:00:00,17,nan,nan,nan,nan,10,395,WDC
1964-01-17 11:00:00,17,nan,nan,nan,nan,11,396,WDC
1964-01-17 12:00:00,17,nan,nan,nan,nan,12,397,WDC
1964-01-17 13:00:00,17,nan,nan,nan,nan,13,398,WDC
1964-01-17 14:00:00,17,nan,nan,nan,nan,14,399,WDC
1964-01-17 15:00:00,17,nan,nan,nan,nan,15,400,WDC
1964-01-17 16:00:00,17,nan,nan,nan,nan,16,401,WDC
1964-01-17 17:00:00,17,nan,nan,nan,nan,17,402,WDC
1964-01-17 18:00:00,17,nan,nan,nan,nan,18,403,WDC
1964-01-17 19:00:00,17,nan,nan,nan,nan,19,404,WDC
1964-01-17 20:00:00,17,nan,nan,nan,nan,20,405,WDC
1964-01-17 21:00:00,17,nan,nan,nan,nan,21,406,WDC
1964-01-17 22:00:00,17,nan,nan,nan,nan,22,407,WDC
1964-01-17 23:00:00,17,nan,nan,nan,nan,23,408,WDC
1964-01-18 00:00:00,18,nan,nan,nan,nan,0,409,WDC
1964-01-18 01:00:00,18,nan,nan,nan,nan,1,410,WDC
1964-01-18 02:00:00,18,nan,nan,nan,nan,2,411,WDC
1964-01-18 03:00:00,18,nan,nan,nan,nan,3,412,WDC
1964-01-18 04:00:00,18,nan,nan,nan,nan,4,413,WDC
1964-01-18 05:00:00,18,nan,nan,nan,nan,5,414,WDC
1964-01-18 06:00:00,18,nan,nan,nan,nan,6,415,WDC
1964-01-18 07:00:00,18,nan,nan,nan,nan,7,416,WDC
1964-01-18 08:00:00,18,nan,nan,nan,nan,8,417,WDC
1964-01-18 09:00:00,18,nan,nan,nan,nan,9,418,WDC
1964-01-18 10:00:00,18,nan,nan,nan,nan,10,419,WDC
1964-01-18 11:00:00,18,nan,nan,nan,nan,11,420,WDC
1964-01-18 12:00:00,18,nan,nan,nan,nan,12,421,WDC
1964-01-18 13:00:00,18,nan,nan,nan,nan,13,422,WDC
1964-01-18 14:00:00,18,nan,nan,nan,nan,14,423,WDC
1964-01-18 15:00:00,18,nan,nan,nan,nan,15,424,WDC
1964-01-18 16:00:00,18,nan,nan,nan,nan,16,425,WDC
1964-01-18 17:00:00,18,nan,nan,nan,nan,17,426,WDC
1964-01-18 18:00:00,18,nan,nan,nan,nan,18,427,WDC
1964-01-18 19:00:00,18,nan,nan,nan,nan,19,428,WDC
1964-01-18 20:00:00,18,nan,nan,nan,nan,20,429,WDC
1964-01-18 21:00:00,18,nan,nan,nan,nan,21,430,WDC
1964-01-18 22:00:00,18,nan,nan,nan,nan,22,431,WDC
1964-01-18 23:00:00,18,nan,nan,nan,nan,23,432,WDC
1964-01-19 00:00:00,19,nan,nan,nan,nan,0,433,WDC
1964-01-19 01:00:00,19,nan,nan,nan,nan,1,434,WDC
1964-01-19 02:00:00,19,nan,nan,nan,nan,2,435,WDC
1964-01-19 03:00:00,19,nan,nan,nan,nan,3,436,WDC
1964-01-19 04:00:00,19,nan,nan,nan,nan,4,437,WDC
1964-01-19 05:00:00,19,nan,nan,nan,nan,5,438,WDC
1964-01-19 06:00:00,19,nan,nan,nan,nan,6,439,WDC
1964-01-19 07:00:00,19,nan,nan,nan,nan,7,440,WDC
1964-01-19 08:00:00,19,nan,nan,nan,nan,8,441,WDC
1964-01-19 09:00:00,19,nan,nan,nan,nan,9,442,WDC
1964-01-19 10:00:00,19,nan,nan,nan,nan,10,443,WDC
1964-01-19 11:00:00,19,nan,nan,nan,nan,11,444,WDC
1964-01-19 12:00:00,19,nan,nan,nan,nan,12,445,WDC
1964-01-19 13:00:00,19,nan,nan,nan,nan,13,446,WDC
1964-01-19 14:00:00,19,nan,nan,nan,nan,14,447,WDC
1964-01-19 15:00:00,19,nan,nan,nan,nan,15,448,WDC
1964-01-19 16:00:00,19,nan,nan,nan,nan,16,449,WDC
1964-01-19 17:00:00,19,nan,nan,nan,nan,17,450,WDC
1964-01-19 18:00:00,19,nan,nan,nan,nan,18,451,WDC
1964-01-19 19:00:00,19,nan,nan,nan,nan,19,452,WDC
1964-01-19 20:00:00,19,nan,nan,nan,nan,20,453,WDC
1964-01-19 21:00:00,19,nan,nan,nan,nan,21,454,WDC
1964-01-19 22:00:00,19,nan,nan,nan,nan,22,455,WDC
1964-01-19 23:00:00,19,nan,nan,nan,nan,23,456,WDC
1964-01-20 00:00:00,20,nan,nan,nan,nan,0,457,WDC
1964-01-20 01:00:00,20,nan,nan,nan,nan,1,458,WDC
1964-01-20 02:00:00,20,nan,nan,nan,nan,2,459,WDC
1964-01-20 03:00:00,20,nan,nan,nan,nan,3,460,WDC
1964-01-20 04:00:00,20,nan,nan,nan,nan,4,461,WDC
1964-01-20 05:00:00,20,nan,nan,nan,nan,5,462,WDC
1964-01-20 06:00:00,20,nan,nan,nan,nan,6,463,WDC
1964-01-20 07:00:00,20,nan,nan,nan,nan,7,464,WDC
1964-01-20 08:00:00,20,nan,nan,nan,nan,8,465,WDC
1964-01-20 09:00:00,20,nan,nan,nan,nan,9,466,WDC
1964-01-20 10:00:00,20,nan,nan,nan,nan,10,467,WDC
1964-01-20 11:00:00,20,nan,nan,nan,nan,11,468,WDC
1964-01-20 12:00:00,20,nan,nan,nan,nan,12,469,WDC
1964-01-20 13:00:00,20,nan,nan,nan,nan,13,470,WDC
1964-01-20 14:00:00,20,nan,nan,nan,nan,14,471,WDC
1964-01-20 15:00:00,20,nan,nan,nan,nan,15,472,WDC
1964-01-20 16:00:00,20,nan,nan,nan,nan,16,473,WDC
1964-01-20 17:00:00,20,nan,nan,nan,nan,17,474,WDC
1964-01-20 18:00:00,20,nan,nan,nan,nan,18,475,WDC
1964-01-20 19:00:00,20,nan,nan,nan,nan,19,476,WDC
1964-01-20 20:00:00,20,nan,nan,nan,nan,20,477,WDC
1964-01-20 21:00:00,20,nan,nan,nan,nan,21,478,WDC
1964-01-20 22:00:00,20,nan,nan,nan,nan,22,479,WDC
1964-01-20 23:00:00,20,nan,nan,nan,nan,23,480,WDC
1964-01-21 00:00:00,21,nan,nan,nan,nan,0,481,WDC
1964-01-21 01:00:00,21,nan,nan,nan,nan,1,482,WDC
1964-01-21 02:00:00,21,nan,nan,nan,nan,2,483,WDC
1964-01-21 03:00:00,21,nan,nan,nan,nan,3,484,WDC
1964-01-21 04:00:00,21,nan,nan,nan,nan,4,485,WDC
1964-01-21 05:00:00,21,nan,nan,nan,nan,5,486,WDC
1964-01-21 06:00:00,21,nan,nan,nan,nan,6,487,WDC
1964-01-21 07:00:00,21,nan,nan,nan,nan,7,488,WDC
1964-01-21 08:00:00,21,nan,nan,nan,nan,8,489,WDC
1964-01-21 09:00:00,21,nan,nan,nan,nan,9,490,WDC
1964-01-21 10:00:00,21,nan,nan,nan,nan,10,491,WDC
1964-01-21 11:00:00,21,nan,nan,nan,nan,11,492,WDC
1964-01-21 12:00:00,21,nan,nan,nan,nan,12,493,WDC
1964-01-21 13:00:00,21,nan,nan,nan,nan,13,494,WDC
1964-01-21 14:00:00,21,nan,nan,nan,nan,14,495,WDC
1964-01-21 15:00:00,21,nan,nan,nan,nan,15,496,WDC
1964-01-21 16:00:00,21,nan,nan,nan,nan,16,497,WDC
1964-01-21 17:00:00,21,nan,nan,nan,nan,17,498,WDC
1964-01-21 18:00:00,21,nan,nan,nan,nan,18,499,WDC
1964-01-21 19:00:00,21,nan,nan,nan,nan,19,500,WDC
1964-01-21 20:00:00,21,nan,nan,nan,nan,20,501,WDC
1964-01-21 21:00:00,21,nan,nan,nan,nan,21,502,WDC
1964-01-21 22:00:00,21,nan,nan,nan,nan,22,503,WDC
1964-01-21 23:00:00,21,nan,nan,nan,nan,23,504,WDC
1964-01-22 00:00:00,22,nan,nan,nan,nan,0,505,WDC
1964-01-22 01:00:00,22,nan,nan,nan,nan,1,506,WDC
1964-01-22 02:00:00,22,nan,nan,nan,nan,2,507,WDC
1964-01-22 03:00:00,22,nan,nan,nan,nan,3,508,WDC
1964-01-22 04:00:00,22,nan,nan,nan,nan,4,509,WDC
1964-01-22 05:00:00,22,nan,nan,nan,nan,5,510,WDC
1964-01-22 06:00:00,22,nan,nan,nan,nan,6,511,WDC
1964-01-22 07:00:00,22,nan,nan,nan,nan,7,512,WDC
1964-01-22 08:00:00,22,nan,nan,nan,nan,8,513,WDC
1964-01-22 09:00:00,22,nan,nan,nan,nan,9,514,WDC
1964-01-22 10:00:00,22,nan,nan,nan,nan,10,515,WDC
1964-01-22 11:00:00,22,nan,nan,nan,nan,11,516,WDC
1964-01-22 12:00:00,22,nan,nan,nan,nan,12,517,WDC
1964-01-22 13:00:00,22,nan,nan,nan,nan,13,518,WDC
1964-01-22 14:00:00,22,nan,nan,nan,nan,14,519,WDC
1964-01-22 15:00:00,22,nan,nan,nan,nan,15,520,WDC
1964-01-22 16:00:00,22,nan,nan,nan,nan,16,521,WDC
1964-01-22 17:00:00,22,nan,nan,nan,nan,17,522,WDC
1964-01-22 18:00:00,22,nan,nan,nan,nan,18,523,WDC
1964-01-22 19:00:00,22,nan,nan,nan,nan,19,524,WDC
1964-01-22 20:00:00,22,nan,nan,nan,nan,20,525,WDC
1964-01-22 21:00:00,22,nan,nan,nan,nan,21,526,WDC
1964-01-22 22:00:00,22,nan,nan,nan,nan,22,527,WDC
1964-01-22 23:00:00,22,nan,nan,nan,nan,23,528,WDC
1964-01-23 00:00:00,23,nan,nan,nan,nan,0,529,WDC
1964-01-23 01:00:00,23,nan,nan,nan,nan,1,530,WDC
1964-01-23 02:00:00,23,nan,nan,nan,nan,2,531,WDC
1964-01-23 03:00:00,23,nan,nan,nan,nan,3,532,WDC
1964-01-23 04:00:00,23,nan,nan,nan,nan,4,533,WDC
1964-01-23 05:00:00,23,nan,nan,nan,nan,5,534,WDC
1964-01-23 06:00:00,23,nan,nan,nan,nan,6,535,WDC
1964-01-23 07:00:00,23,nan,nan,nan,nan,7,536,WDC
1964-01-23 08:00:00,23,nan,nan,nan,nan,8,537,WDC
1964-01-23 09:00:00,23,nan,nan,nan,nan,9,538,WDC
1964-01-23 10:00:00,23,nan,nan,nan,nan,10,539,WDC
1964-01-23 11:00:00,23,nan,nan,nan,nan,11,540,WDC
1964-01-23 12:00:00,23,nan,nan,nan,nan,12,541,WDC
1964-01-23 13:00:00,23,nan,nan,nan,nan,13,542,WDC
1964-01-23 14:00:00,23,nan,nan,nan,nan,14,543,WDC
1964-01-23 15:00:00,23,nan,nan,nan,nan,15,544,WDC
1964-01-23 16:00:00,23,nan,nan,nan,nan,16,545,WDC
1964-01-23 17:00:00,23,nan,nan,nan,nan,17,546,WDC
1964-01-23 18:00:00,23,nan,nan,nan,nan,18,547,WDC
1964-01-23 19:00:00,23,nan,nan,nan,nan,19,548,WDC
1964-01-23 20:00:00,23,nan,nan,nan,nan,20,549,WDC
1964-01-23 21:00:00,23,nan,nan,nan,nan,21,550,WDC
1964-01-23 22:00:00,23,nan,nan,nan,nan,22,551,WDC
1964-01-23 23:00:00,23,nan,nan,nan,nan,23,552,WDC
1964-01-24 00:00:00,24,nan,nan,nan,nan,0,553,WDC
1964-01-24 01:00:00,24,nan,nan,nan,nan,1,554,WDC
1964-01-24 02:00:00,24,nan,nan,nan,nan,2,555,WDC
1964-01-24 03:00:00,24,nan,nan,nan,nan,3,556,WDC
1964-01-24 04:00:00,24,nan,nan,nan,nan,4,557,WDC
1964-01-24 05:00:00,24,nan,nan,nan,nan,5,558,WDC
1964-01-24 06:00:00,24,nan,nan,nan,nan,6,559,WDC
1964-01-24 07:00:00,24,nan,nan,nan,nan,7,560,WDC
1964-01-24 08:00:00,24,nan,nan,nan,nan,8,561,WDC
1964-01-24 09:00:00,24,nan,nan,nan,nan,9,562,WDC
1964-01-24 10:00:00,24,nan,nan,nan,nan,10,563,WDC
1964-01-24 11:00:00,24,nan,nan,nan,nan,11,564,WDC
1964-01-24 12:00:00,24,nan,nan,nan,nan,12,565,WDC
1964-01-24 13:00:00,24,nan,nan,nan,nan,13,566,WDC
1964-01-24 14:00:00,24,nan,nan,nan,nan,14,567,WDC
1964-01-24 15:00:00,24,nan,nan,nan,nan,15,568,WDC
1964-01-24 16:00:00,24,nan,nan,nan,nan,16,569,WDC
1964-01-24 17:00:00,24,nan,nan,nan,nan,17,570,WDC
1964-01-24 18:00:00,24,nan,nan,nan,nan,18,571,WDC
1964-01-24 19:00:00,24,nan,nan,nan,nan,19,572,WDC
1964-01-24 20:00:00,24,nan,nan,nan,nan,20,573,WDC
1964-01-24 21:00:00,24,nan,nan,nan,nan,21,574,WDC
1964-01-24 22:00:00,24,nan,nan,nan,nan,22,575,WDC
1964-01-24 23:00:00,24,nan,nan,nan,nan,23,576,WDC
1964-01-25 00:00:00,25,nan,nan,nan,nan,0,577,WDC
1964-01-25 01:00:00,25,nan,nan,nan,nan,1,578,WDC
1964-01-25 02:00:00,25,nan,nan,nan,nan,2,579,WDC
1964-01-25 03:00:00,25,nan,nan,nan,nan,3,580,WDC
1964-01-25 04:00:00,25,nan,nan,nan,nan,4,581,WDC
1964-01-25 05:00:00,25,nan,nan,nan,nan,5,582,WDC
1964-01-25 06:00:00,25,nan,nan,nan,nan,6,583,WDC
1964-01-25 07:00:00,25,nan,nan,nan,nan,7,584,WDC
1964-01-25 08:00:00,25,nan,nan,nan,nan,8,585,WDC
1964-01-25 09:00:00,25,nan,nan,nan,nan,9,586,WDC
1964-01-25 10:00:00,25,nan,nan,nan,nan,10,587,WDC
1964-01-25 11:00:00,25,nan,nan,nan,nan,11,588,WDC
1964-01-25 12:00:00,25,nan,nan,nan,nan,12,589,WDC
1964-01-25 13:00:00,25,nan,nan,nan,nan,13,590,WDC
1964-01-25 14:00:00,25,nan,nan,nan,nan,14,591,WDC
1964-01-25 15:00:00,25,nan,nan,nan,nan,15,592,WDC
1964-01-25 16:00:00,25,nan,nan,nan,nan,16,593,WDC
1964-01-25 17:00:00,25,nan,nan,nan,nan,17,594,WDC
1964-01-25 18:00:00,25,nan,nan,nan,nan,18,595,WDC
1964-01-25 19:00:00,25,nan,nan,nan,nan,19,596,WDC
1964-01-25 20:00:00,25,nan,nan,nan,nan,20,597,WDC
1964-01-25 21:00:00,25,nan,nan,nan,nan,21,598,WDC
1964-01-25 22:00:00,25,nan,nan,nan,nan,22,599,WDC
1964-01-25 23:00:00,25,nan,nan,nan,nan,23,600,WDC
1964-01-26 00:00:00,26,nan,nan,nan,nan,0,601,WDC
1964-01-26 01:00:00,26,nan,nan,nan,nan,1,602,WDC
1964-01-26 02:00:00,26,nan,nan,nan,nan,2,603,WDC
1964-01-26 03:00:00,26,nan,nan,nan,nan,3,604,WDC
1964-01-26 04:00:00,26,nan,nan,nan,nan,4,605,WDC
1964-01-26 05:00:00,26,nan,nan,nan,nan,5,606,WDC
1964-01-26 06:00:00,26,nan,nan,nan,nan,6,607,WDC
1964-01-26 07:00:00,26,nan,nan,nan,nan,7,608,WDC
1964-01-26 08:00:00,26,nan,nan,nan,nan,8,609,WDC
1964-01-26 09:00:00,26,nan,nan,nan,nan,9,610,WDC
1964-01-26 10:00:00,26,nan,nan,nan,nan,10,611,WDC
1964-01-26 11:00:00,26,nan,nan,nan,nan,11,612,WDC
1964-01-26 12:00:00,26,nan,nan,nan,nan,12,613,WDC
1964-01-26 13:00:00,26,nan,nan,nan,nan,13,614,WDC
1964-01-26 14:00:00,26,nan,nan,nan,nan,14,615,WDC
1964-01-26 15:00:00,26,nan,nan,nan,nan,15,616,WDC
1964-01-26 16:00:00,26,nan,nan,nan,nan,16,617,WDC
1964-01-26 17:00:00,26,nan,nan,nan,nan,17,618,WDC
1964-01-26 18:00:00,26,nan,nan,nan,nan,18,619,WDC
1964-01-26 19:00:00,26,nan,nan,nan,nan,19,620,WDC
1964-01-26 20:00:00,26,nan,nan,nan,nan,20,621,WDC
1964-01-26 21:00:00,26,nan,nan,nan,nan,21,622,WDC
1964-01-26 22:00:00,26,nan,nan,nan,nan,22,623,WDC
1964-01-26 23:00:00,26,nan,nan,nan,nan,23,624,WDC
1964-01-27 00:00:00,27,nan,nan,nan,nan,0,625,WDC
1964-01-27 01:00:00,27,nan,nan,nan,nan,1,626,WDC
1964-01-27 02:00:00,27,nan,nan,nan,nan,2,627,WDC
1964-01-27 03:00:00,27,nan,nan,nan,nan,3,628,WDC
1964-01-27 04:00:00,27,nan,nan,nan,nan,4,629,WDC
1964-01-27 05:00:00,27,nan,nan,nan,nan,5,630,WDC
1964-01-27 06:00:00,27,nan,nan,nan,nan,6,631,WDC
1964-01-27 07:00:00,27,nan,nan,nan,nan,7,632,WDC
1964-01-27 08:00:00,27,nan,nan,nan,nan,8,633,WDC
1964-01-27 09:00:00,27,nan,nan,nan,nan,9,634,WDC
1964-01-27 10:00:00,27,nan,nan,nan,nan,10,635,WDC
1964-01-27 11:00:00,27,nan,nan,nan,nan,11,636,WDC
1964-01-27 12:00:00,27,nan,nan,nan,nan,12,637,WDC
1964-01-27 13:00:00,27,nan,nan,nan,nan,13,638,WDC
1964-01-27 14:00:00,27,nan,nan,nan,nan,14,639,WDC
1964-01-27 15:00:00,27,nan,nan,nan,nan,15,640,WDC
1964-01-27 16:00:00,27,nan,nan,nan,nan,16,641,WDC
1964-01-27 17:00:00,27,nan,nan,nan,nan,17,642,WDC
1964-01-27 18:00:00,27,nan,nan,nan,nan,18,643,WDC
1964-01-27 19:00:00,27,nan,nan,nan,nan,19,644,WDC
1964-01-27 20:00:00,27,nan,nan,nan,nan,20,645,WDC
1964-01-27 21:00:00,27,nan,nan,nan,nan,21,646,WDC
1964-01-27 22:00:00,27,nan,nan,nan,nan,22,647,WDC
1964-01-27 23:00:00,27,nan,nan,nan,nan,23,648,WDC
1964-01-28 00:00:00,28,nan,nan,nan,nan,0,649,WDC
1964-01-28 01:00:00,28,nan,nan,nan,nan,1,650,WDC
1964-01-28 02:00:00,28,nan,nan,nan,nan,2,651,WDC
1964-01-28 03:00:00,28,nan,nan,nan,nan,3,652,WDC
1964-01-28 04:00:00,28,nan,nan,nan,nan,4,653,WDC
1964-01-28 05:00:00,28,nan,nan,nan,nan,5,654,WDC
1964-01-28 06:00:00,28,nan,nan,nan,nan,6,655,WDC
1964-01-28 07:00:00,28,nan,nan,nan,nan,7,656,WDC
1964-01-28 08:00:00,28,nan,nan,nan,nan,8,657,WDC
1964-01-28 09:00:00,28,nan,nan,nan,nan,9,658,WDC
1964-01-28 10:00:00,28,nan,nan,nan,nan,10,659,WDC
1964-01-28 11:00:00,28,nan,nan,nan,nan,11,660,WDC
1964-01-28 12:00:00,28,nan,nan,nan,nan,12,661,WDC
1964-01-28 13:00:00,28,nan,nan,nan,nan,13,662,WDC
1964-01-28 14:00:00,28,nan,nan,nan,nan,14,663,WDC
1964-01-28 15:00:00,28,nan,nan,nan,nan,15,664,WDC
1964-01-28 16:00:00,28,nan,nan,nan,nan,16,665,WDC
1964-01-28 17:00:00,28,nan,nan,nan,nan,17,666,WDC
1964-01-28 18:00:00,28,nan,nan,nan,nan,18,667,WDC
1964-01-28 19:00:00,28,nan,nan,nan,nan,19,668,WDC
1964-01-28 20:00:00,28,nan,nan,nan,nan,20,669,WDC
1964-01-28 21:00:00,28,nan,nan,nan,nan,21,670,WDC
1964-01-28 22:00:00,28,nan,nan,nan,nan,22,671,WDC
1964-01-28 23:00:00,28,nan,nan,nan,nan,23,672,WDC
1964-01-29 00:00:00,29,nan,nan,nan,nan,0,673,WDC
1964-01-29 01:00:00,29,nan,nan,nan,nan,1,674,WDC
1964-01-29 02:00:00,29,nan,nan,nan,nan,2,675,WDC
1964-01-29 03:00:00,29,nan,nan,nan,nan,3,676,WDC
1964-01-29 04:00:00,29,nan,nan,nan,nan,4,677,WDC
1964-01-29 05:00:00,29,nan,nan,nan,nan,5,678,WDC
1964-01-29 06:00:00,29,nan,nan,nan,nan,6,679,WDC
1964-01-29 07:00:00,29,nan,nan,nan,nan,7,680,WDC
1964-01-29 08:00:00,29,nan,nan,nan,nan,8,681,WDC
1964-01-29 09:00:00,29,nan,nan,nan,nan,9,682,WDC
1964-01-29 10:00:00,29,nan,nan,nan,nan,10,683,WDC
1964-01-29 11:00:00,29,nan,nan,nan,nan,11,684,WDC
1964-01-29 12:00:00,29,nan,nan,nan,nan,12,685,WDC
1964-01-29 13:00:00,29,nan,nan,nan,nan,13,686,WDC
1964-01-29 14:00:00,29,nan,nan,nan,nan,14,687,WDC
1964-01-29 15:00:00,29,nan,nan,nan,nan,15,688,WDC
1964-01-29 16:00:00,29,nan,nan,nan,nan,16,689,WDC
1964-01-29 17:00:00,29,nan,nan,nan,nan,17,690,WDC
1964-01-29 18:00:00,29,nan,nan,nan,nan,18,691,WDC
1964-01-29 19:00:00,29,nan,nan,nan,nan,19,692,WDC
1964-01-29 20:00:00,29,nan,nan,nan,nan,20,693,WDC
1964-01-29 21:00:00,29,nan,nan,nan,nan,21,694,WDC
1964-01-29 22:00:00,29,nan,nan,nan,nan,22,695,WDC
1964-01-29 23:00:00,29,nan,nan,nan,nan,23,696,WDC
1964-01-30 00:00:00,30,nan,nan,nan,nan,0,697,WDC
1964-01-30 01:00:00,30,nan,nan,nan,nan,1,698,WDC
1964-01-30 02:00:00,30,nan,nan,nan,nan,2,699,WDC
1964-01-30 03:00:00,30,nan,nan,nan,nan,3,700,WDC
1964-01-30 04:00:00,30,nan,nan,nan,nan,4,701,WDC
1964-01-30 05:00:00,30,nan,nan,nan,nan,5,702,WDC
1964-01-30 06:00:00,30,nan,nan,nan,nan,6,703,WDC
1964-01-30 07:00:00,30,nan,nan,nan,nan,7,704,WDC
1964-01-30 08:00:00,30,nan,nan,nan,nan,8,705,WDC
1964-01-30 09:00:00,30,nan,nan,nan,nan,9,706,WDC
1964-01-30 10:00:00,30,nan,nan,nan,nan,10,707,WDC
1964-01-30 11:00:00,30,nan,nan,nan,nan,11,708,WDC
1964-01-30 12:00:00,30,nan,nan,nan,nan,12,709,WDC
1964-01-30 13:00:00,30,nan,nan,nan,nan,13,710,WDC
1964-01-30 14:00:00,30,nan,nan,nan,nan,14,711,WDC
1964-01-30 15:00:00,30,nan,nan,nan,nan,15,712,WDC
1964-01-30 16:00:00,30,nan,nan,nan,nan,16,713,WDC
1964-01-30 17:00:00,30,nan,nan,nan,nan,17,714,WDC
1964-01-30 18:00:00,30,nan,nan,nan,nan,18,715,WDC
1964-01-30 19:00:00,30,nan,nan,nan,nan,19,716,WDC
1964-01-30 20:00:00,30,nan,nan,nan,nan,20,717,WDC
1964-01-30 21:00:00,30,nan,nan,nan,nan,21,718,WDC
1964-01-30 22:00:00,30,nan,nan,nan,nan,22,719,WDC
1964-01-30 23:00:00,30,nan,nan,nan,nan,23,720,WDC
1964-01-31 00:00:00,31,nan,nan,nan,nan,0,721,WDC
1964-01-31 01:00:00,31,nan,nan,nan,nan,1,722,WDC
1964-01-31 02:00:00,31,nan,nan,nan,nan,2,723,WDC
1964-01-31 03:00:00,31,nan,nan,nan,nan,3,724,WDC
1964-01-31 04:00:00,31,nan,nan,nan,nan,4,725,WDC
1964-01-31 05:00:00,31,nan,nan,nan,nan,5,726,WDC
1964-01-31 06:00:00,31,nan,nan,nan,nan,6,727,WDC
1964-01-31 07:00:00,31,nan,nan,nan,nan,7,728,WDC
1964-01-31 08:00:00,31,nan,nan,nan,nan,8,729,WDC
1964-01-31 09:00:00,31,nan,nan,nan,nan,9,730,WDC
1964-01-31 10:00:00,31,nan,nan,nan,nan,10,731,WDC
1964-01-31 11:00:00,31,nan,nan,nan,nan,11,732,WDC
1964-01-31 12:00:00,31,nan,nan,nan,nan,12,733,WDC
1964-01-31 13:00:00,31,nan,nan,nan,nan,13,734,WDC
1964-01-31 14:00:00,31,nan,nan,nan,nan,14,735,WDC
1964-01-31 15:00:00,31,nan,nan,nan,nan,15,736,WDC
1964-01-31 16:00:00,31,nan,nan,nan,nan,16,737,WDC
1964-01-31 17:00:00,31,nan,nan,nan,nan,17,738,WDC
1964-01-31 18:00:00,31,nan,nan,nan,nan,18,739,WDC
1964-01-31 19:00:00,31,nan,nan,nan,nan,19,740,WDC
1964-01-31 20:00:00,31,nan,nan,nan,nan,20,741,WDC
1964-01-31 21:00:00,31,nan,nan,nan,nan,21,742,WDC
1964-01-31 22:00:00,31,nan,nan,nan,nan,22,743,WDC
1964-01-31 23:00:00,31,nan,nan,nan,nan,23,744,WDC
1964-02-01 00:00:00,32,nan,nan,nan,nan,0,745,WDC
1964-02-01 01:00:00,32,nan,nan,nan,nan,1,746,WDC
1964-02-01 02:00:00,32,nan,nan,nan,nan,2,747,WDC
1964-02-01 03:00:00,32,nan,nan,nan,nan,3,748,WDC
1964-02-01 04:00:00,32,nan,nan,nan,nan,4,749,WDC
1964-02-01 05:00:00,32,nan,nan,nan,nan,5,750,WDC
1964-02-01 06:00:00,32,nan,nan,nan,nan,6,751,WDC
1964-02-01 07:00:00,32,nan,nan,nan,nan,7,752,WDC
1964-02-01 08:00:00,32,nan,nan,nan,nan,8,753,WDC
1964-02-01 09:00:00,32,nan,nan,nan,nan,9,754,WDC
1964-02-01 10:00:00,32,nan,nan,nan,nan,10,755,WDC
1964-02-01 11:00:00,32,nan,nan,nan,nan,11,756,WDC
1964-02-01 12:00:00,32,nan,nan,nan,nan,12,757,WDC
1964-02-01 13:00:00,32,nan,nan,nan,nan,13,758,WDC
1964-02-01 14:00:00,32,nan,nan,nan,nan,14,759,WDC
1964-02-01 15:00:00,32,nan,nan,nan,nan,15,760,WDC
1964-02-01 16:00:00,32,nan,nan,nan,nan,16,761,WDC
1964-02-01 17:00:00,32,nan,nan,nan,nan,17,762,WDC
1964-02-01 18:00:00,32,nan,nan,nan,nan,18,763,WDC
1964-02-01 19:00:00,32,nan,nan,nan,nan,19,764,WDC
1964-02-01 20:00:00,32,nan,nan,nan,nan,20,765,WDC
1964-02-01 21:00:00,32,nan,nan,nan,nan,21,766,WDC
1964-02-01 22:00:00,32,nan,nan,nan,nan,22,767,WDC
1964-02-01 23:00:00,32,nan,nan,nan,nan,23,768,WDC
1964-02-02 00:00:00,33,nan,nan,nan,nan,0,769,WDC
1964-02-02 01:00:00,33,nan,nan,nan,nan,1,770,WDC
1964-02-02 02:00:00,33,nan,nan,nan,nan,2,771,WDC
1964-02-02 03:00:00,33,nan,nan,nan,nan,3,772,WDC
1964-02-02 04:00:00,33,nan,nan,nan,nan,4,773,WDC
1964-02-02 05:00:00,33,nan,nan,nan,nan,5,774,WDC
1964-02-02 06:00:00,33,nan,nan,nan,nan,6,775,WDC
1964-02-02 07:00:00,33,nan,nan,nan,nan,7,776,WDC
1964-02-02 08:00:00,33,nan,nan,nan,nan,8,777,WDC
1964-02-02 09:00:00,33,nan,nan,nan,nan,9,778,WDC
1964-02-02 10:00:00,33,nan,nan,nan,nan,10,779,WDC
1964-02-02 11:00:00,33,nan,nan,nan,nan,11,780,WDC
1964-02-02 12:00:00,33,nan,nan,nan,nan,12,781,WDC
1964-02-02 13:00:00,33,nan,nan,nan,nan,13,782,WDC
1964-02-02 14:00:00,33,nan,nan,nan,nan,14,783,WDC
1964-02-02 15:00:00,33,nan,nan,nan,nan,15,784,WDC
1964-02-02 16:00:00,33,nan,nan,nan,nan,16,785,WDC
1964-02-02 17:00:00,33,nan,nan,nan,nan,17,786,WDC
1964-02-02 18:00:00,33,nan,nan,nan,nan,18,787,WDC
1964-02-02 19:00:00,33,nan,nan,nan,nan,19,788,WDC
1964-02-02 20:00:00,33,nan,nan,nan,nan,20,789,WDC
1964-02-02 21:00:00,33,nan,nan,nan,nan,21,790,WDC
1964-02-02 22:00:00,33,nan,nan,nan,nan,22,791,WDC
